address,nbr_tx_in,nbr_tx_out,Tot_in,Tot_out,mean_in,mean_out,sdev_in,sdev_out,gini_in,gini_out,avg_time_btw_tx,lifetime
0x59d34de599716aa949487230c21fbab178496671,3,1,1.0247e+16,7.878e+18,3415666666666666.5,7.878e+18,4655866287694363.0,0.0,0.6440909534497902,0.0,5023147.75,20092591.0
0xb69090fabe3f77e54e25cf59ec3630ba73533fdd,18,20,2.3197e+18,1.4645e+18,1.2887222222222222e+17,7.3225e+16,1.8579666246719994e+17,6.727244488644663e+16,0.6526011505319175,0.49689655172413794,528713.6315789474,20091118.0
0xfdfd8a46146bcc7b12bcee778c4562937849181f,236,2467,6.42e+17,7.672649772684832e+20,2720338983050847.5,3.110113406033576e+17,2975566014295343.0,8.376519338039027e+17,0.47136860446697293,0.6579359349640075,6383.3669996300405,17254241.0
0x2910536d9d858760c440d89f7a3821a77708933c,47,30,1.16377e+18,1.6307916505245247e+19,2.4761063829787236e+16,5.435972168415082e+17,6.55099275320256e+16,9.368471910939251e+17,0.8490509293073374,0.7480772313312959,428063.8831168831,32960919.0
0xf5f310b4bc81917c39a73cfec2c1b36325437fea,216,101,2.9442159e+19,4.668673871694117e+17,1.3630629166666667e+17,4622449377914967.0,2.1809473597849782e+17,1.7515233707797362e+16,0.6178901113460388,0.7679574529926698,77531.73186119874,24577559.0
0x8c55b18e6bb7083b29102e57c34d0c3124c0a952,113,23891,5.9411200001e+19,1.08019072e+22,5.2576283186725664e+17,4.521329036038676e+17,4.70065333555742e+18,1.2953501646035374e+18,0.984338223134229,0.7470059452438276,1690.749666722213,40584755.0
0x820dfa17d30f938dc2c172b716630a06ec759d99,192,43,2.005e+18,3.55096065371536e+17,1.0442708333333334e+16,8258048031896186.0,2267719338512570.5,2.46740642273856e+16,0.045628117206982545,0.498053623447041,258897.25957446807,60840856.0
0xd3b5e17e96fda663da9438f8e1f11185d3433d08,653,0,2.366000000000117e+18,0.0,3623277182236014.0,0,5447413394483734.0,0,0.4029325604305194,0,57499.51301684533,37547182.0
0xc47d7d42e44b2e04c83a45cf45898e597a0c2311,12,0,6.49838994e+18,0.0,5.41532495e+17,0,1.9217401601184784e+17,0,0.13696838343314313,0,1570798.5833333333,18849583.0
0xd954af8b5559e188096afb11643111458b29cebf,879,0,6.796716e+20,0.0,7.732327645051195e+17,0,6.251782101181688e+18,0,0.8147868622580673,0,2851.9658703071673,2506878.0
0x5216c8d4e0f29285b5c8805810487c5277788e31,430,0,1.50423e+19,0.0,3.4982093023255812e+16,0,6.9051299637774856e+16,0,0.7118320290269811,0,3558.5813953488373,1530190.0
